,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
12739,CHBE,602572,PI1906047,2019-06-20T00:00:00.0000000,non-ionic surfactant,RM12/0003,25160,1.431
12740,CHBE,605684,PI1905873,2019-06-20T00:00:00.0000000,Alkalis,RM02/0001,26840,0.2675
12741,CHBE,601085,PI1906042,2019-06-20T00:00:00.0000000,non-ionic surfactant,RM12/0008,19920,1.945
12742,CHBE,605684,PI1905916,2019-06-20T00:00:00.0000000,Bleaching agent,RM04/0006,29040,0.131
12743,CHBE,600848,PI1905639,2019-06-20T00:00:00.0000000,Bleaching agent,RM04/0001,27700,0.264
12744,CHBE,605684,PI1905900,2019-06-20T00:00:00.0000000,Alkalis,RM02/0001,27460,0.2675
12745,CHIT,488930,19-IT0621,2019-06-20T00:00:00.0000000,non-ionic surfactant,RM12/0002,10060,1.93
12746,CFH UK,500521,PINV04707,2019-06-20T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12747,CHBE,600558,PI1905836,2019-06-19T00:00:00.0000000,fatty acid,RM14/0001,5260,0.6888992395437262
12748,CHBE,600916,PI1906045,2019-06-19T00:00:00.0000000,non-ionic surfactant,RM12/0003,25220,1.362
12749,CHBE,600435,PI1905883,2019-06-19T00:00:00.0000000,builder,RM20/0001,22500,1.005
12750,CUK,502381,PINV86894,2019-06-19T00:00:00.0000000,Alkalis,RM02/0001,28000,0.269794044
12751,CHBE,600025,PI1905918,2019-06-19T00:00:00.0000000,acid,RM01/0001,22860,0.58
12752,CFH UK,500521,PINV04708,2019-06-19T00:00:00.0000000,Alkalis,RM02/0001,27980,0.25365252
12753,CFH UK,500521,PINV04723,2019-06-19T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12754,CHBE,600435,PI1905874,2019-06-19T00:00:00.0000000,solvent,RM08/0017,23000,1.16
12755,CHBE,600025,PI1905871,2019-06-19T00:00:00.0000000,Alkalis,RM02/0001,28660,0.268
12756,CHBE,600848,PI1905640,2019-06-19T00:00:00.0000000,Bleaching agent,RM04/0001,28220,0.264
12757,CHBE,600025,PI1905919,2019-06-19T00:00:00.0000000,acid,RM01/0001,22990,0.58
12758,CHBE,600025,PI1905577,2019-06-19T00:00:00.0000000,Alkalis,RM02/0001,28640,0.268
12759,CHBE,600025,PI1905547,2019-06-18T00:00:00.0000000,Alkalis,RM02/0001,28960,0.268
12760,CUK,500086,PINV86837,2019-06-18T00:00:00.0000000,builder,RM20/0001,7500,1.33744056
12761,CFH UK,500521,PINV04706,2019-06-18T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2536525199999999
12762,CHBE,600206,PI1906086,2019-06-18T00:00:00.0000000,acid,RM01/0001,26980,0.57
12763,CUK,500482,PINV86841,2019-06-18T00:00:00.0000000,fatty acid,RM14/0001,5400,1.34897022
12764,CFH UK,500017,PINV04740,2019-06-18T00:00:00.0000000,builder,RM20/0020,26300,0.824999748
12765,CUK,500292,PINV86840,2019-06-18T00:00:00.0000000,acid,RM01/0006,3148,0.977715168
12766,CFH UK,500521,PINV04697,2019-06-17T00:00:00.0000000,Alkalis,RM02/0001,27840,0.25365252
12767,CHIT,498950,19-IT0612,2019-06-17T00:00:00.0000000,Bleaching agent,RM04/0006,25240.000000000004,0.1549999999999999
12768,CFH UK,500521,PINV04699,2019-06-17T00:00:00.0000000,Alkalis,RM02/0001,28060,0.25365252
12769,UNX,3206,20190009429,2019-06-17T00:00:00.0000000,acid,RM01/0006,6168.919532,0.920368262
12770,CLOVER,AIRE1,52082,2019-06-17T00:00:00.0000000,Alkalis,RM02/0002,1500,0.6341313
12771,CHIT,488930,19-IT0576,2019-06-17T00:00:00.0000000,non-ionic surfactant,RM12/0008,300,2.9600000000000004
12772,CHIT,486240,19-IT0581,2019-06-17T00:00:00.0000000,Alkalis,RM02/0001,57780,0.2095860159224645
12773,CHBE,605211,PI1905923,2019-06-17T00:00:00.0000000,non-ionic surfactant,RM12/0002,25080,1.2100000000000002
12774,CHBE,600029,PI1905872,2019-06-17T00:00:00.0000000,anionic surfactant,RM10/0002,24000,1.095
12775,CHIT,486240,19-IT0582,2019-06-17T00:00:00.0000000,Solvent,RM08/0010,2500,1
12776,CHIT,488930,19-IT0580,2019-06-17T00:00:00.0000000,non-ionic surfactant,RM12/0003,4940,1.63
12777,CHIT,488930,19-IT0578,2019-06-17T00:00:00.0000000,non-ionic surfactant,RM12/0003,25140,1.63
12778,CHIT,488930,19-IT0577,2019-06-17T00:00:00.0000000,non-ionic surfactant,RM12/0012,5400,2.72
12779,CFH UK,500265,PINV04710,2019-06-17T00:00:00.0000000,Bleaching agent,RM04/0006,25000.000000000004,0.1152966
12780,CFH UK,500103,PINV04711,2019-06-14T00:00:00.0000000,acid,RM01/0007,27820,0.117602532
12781,CFH UK,500521,PINV04694,2019-06-14T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12782,CHBE,605684,PI1905876,2019-06-13T00:00:00.0000000,Alkalis,RM02/0001,26780,0.2675
12783,UNX,2890,20190009363,2019-06-13T00:00:00.0000000,builder,RM20/0020,3233.23959,0.972074344
12784,CFH UK,500521,PINV04712,2019-06-13T00:00:00.0000000,Alkalis,RM02/0001,27960,0.25365252
12785,CHBE,600848,PI1905540,2019-06-13T00:00:00.0000000,Bleaching agent,RM04/0001,27960,0.264
12786,CFH UK,500521,PINV04718,2019-06-12T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12787,CHBE,600558,PI1905839,2019-06-12T00:00:00.0000000,fatty acid,RM14/0001,4650,0.688901075
12788,CHBE,600206,PI1905382,2019-06-12T00:00:00.0000000,acid,RM01/0001,27040,0.57
12789,CHBE,600206,PI1905437,2019-06-12T00:00:00.0000000,acid,RM01/0001,27020,0.57
12790,CHBE,600435,PI1906108,2019-06-11T00:00:00.0000000,builder,RM20/0015,26000,0.86
12791,CHBE,602572,PI1905397,2019-06-11T00:00:00.0000000,anionic surfactant,RM10/0001,10120,0.51
12792,CHBE,600916,PI1905396,2019-06-11T00:00:00.0000000,non-ionic surfactant,RM12/0003,25100,1.362
12793,CHBE,600517,PI1905387,2019-06-11T00:00:00.0000000,acid,RM01/0001,27820,0.6204000718907261
12794,CHBE,600435,PI1905522,2019-06-11T00:00:00.0000000,builder,RM20/0001,22500,1.005
12795,UNX,2891,20190009325,2019-06-11T00:00:00.0000000,Bleaching agent,RM04/0006,20438.00961625692,0.1436921542136866
12796,CHBE,600848,PI1905401,2019-06-11T00:00:00.0000000,Bleaching agent,RM04/0001,27640,0.264
12797,CHBE,600347,PI1905533,2019-06-11T00:00:00.0000000,solvent,RM08/0017,24440,1.165
12798,CHBE,602572,PI1905391,2019-06-11T00:00:00.0000000,non-ionic surfactant,RM12/0002,25120,1.561
12799,CHBE,602572,PI1905386,2019-06-11T00:00:00.0000000,non-ionic surfactant,RM12/0005,19660,1.96
12800,CHBE,600435,PI1906113,2019-06-11T00:00:00.0000000,solvent,RM08/0017,23000,1.16
12801,CHBE,602572,PI1905392,2019-06-11T00:00:00.0000000,non-ionic surfactant,RM12/0003,25220,1.431
12802,CHBE,602572,PI1905550,2019-06-11T00:00:00.0000000,non-ionic surfactant,RM12/0012,4750,2.45
12803,CHBE,600254,PI1905390,2019-06-11T00:00:00.0000000,acid,RM01/0006,24280,0.7799999999999998
12804,CFH UK,500521,PINV04555,2019-06-11T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12805,CFH UK,500521,PINV04561,2019-06-10T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12806,UNX,2891,20190009361,2019-06-10T00:00:00.0000000,Alkalis,RM02/0001,21895.99420952232,0.269510107
12807,CUK,502381,PINV86700,2019-06-10T00:00:00.0000000,Alkalis,RM02/0001,27900,0.269794044
12808,CFH UK,500265,PINV04569,2019-06-10T00:00:00.0000000,Bleaching agent,RM04/0006,24980,0.1152966
12809,CFH UK,500103,PINV04508,2019-06-07T00:00:00.0000000,acid,RM01/0007,27780.000000000004,0.1176025319999999
12810,CUK,501128,PINV86661,2019-06-07T00:00:00.0000000,builder,RM20/0015,26800,0.919999719
12811,CFH UK,500521,PINV04563,2019-06-07T00:00:00.0000000,Alkalis,RM02/0001,27500,0.25365252
12812,CUK,502381,PINV86657,2019-06-07T00:00:00.0000000,Alkalis,RM02/0001,28000,0.269794044
12813,CUK,500292,PINV86658,2019-06-07T00:00:00.0000000,anionic surfactant,RM10/0002,10000,1.33167573
12814,CFH UK,500521,PINV04492,2019-06-06T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12815,CLOVER,INOV1,51998,2019-06-06T00:00:00.0000000,Bleaching agent,RM04/0006,15020,0.13835592
12816,CUK,502318,PINV86531,2019-06-06T00:00:00.0000000,non-ionic surfactant,RM12/0005,26900,2.32899132
12817,CHBE,600848,PI1905389,2019-06-06T00:00:00.0000000,Bleaching agent,RM04/0001,27780,0.264
12818,CHBE,600558,PI1905840,2019-06-06T00:00:00.0000000,fatty acid,RM14/0001,5000,0.6889
12819,CFH UK,500017,PINV04510,2019-06-05T00:00:00.0000000,builder,RM20/0020,26480,0.824999748
12820,CFH UK,500521,PINV04507,2019-06-05T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12821,CHBE,600848,PI1905388,2019-06-05T00:00:00.0000000,Bleaching agent,RM04/0001,27740,0.264
12822,CHBE,605684,PI1905451,2019-06-05T00:00:00.0000000,Bleaching agent,RM04/0006,27080,0.1309999999999999
12823,CHBE,605684,PI1905450,2019-06-05T00:00:00.0000000,Alkalis,RM02/0002,28080,0.417
12824,CFH UK,500419,PINV04716,2019-06-05T00:00:00.0000000,Alkalis,RM02/0002,23040,0.39200844
12825,CFH UK,500521,PINV04557,2019-06-04T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12826,CFH UK,500521,PINV04560,2019-06-03T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12827,CFH UK,500521,PINV04559,2019-06-03T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12828,CLOVER,OLEO1,52017,2019-06-03T00:00:00.0000000,Solvent,RM08/0010,1250,0.94543212
12829,CHBE,602572,PI1905356,2019-06-01T00:00:00.0000000,non-ionic surfactant,RM12/0003,25140,1.41
12830,CHBE,602572,PI1905357,2019-06-01T00:00:00.0000000,acid,RM01/0004,20460,0.47
12831,CHBE,600005,PI1905449,2019-06-01T00:00:00.0000000,builder,RM20/0020,23750,0.855
12832,CUK,500296,PINV86403,2019-05-31T00:00:00.0000000,fatty acid,RM14/0001,4250,1.33744056
12833,CHES,400045,FP19/00312,2019-05-31T00:00:00.0000000,acid,RM01/0007,4800,0.26
12834,CHES,400138,FP19/00357,2019-05-31T00:00:00.0000000,Bleaching agent,RM04/0001,26440,0.3600000000000001
12835,CUK,502381,PINV86381,2019-05-31T00:00:00.0000000,Alkalis,RM02/0001,28000,0.269794044
12836,CHIT,487190,19-IT0551,2019-05-31T00:00:00.0000000,builder,RM20/0020,20500,0.99
12837,CHES,400045,FP19/00312,2019-05-31T00:00:00.0000000,builder,RM20/0020,2400,0.99
12838,CHIT,494030,19-IT0556,2019-05-31T00:00:00.0000000,Alkalis,RM02/0001,133220,0.1864563879297402
12839,CHES,400045,FP19/00312,2019-05-31T00:00:00.0000000,anionic surfactant,RM10/0002,1000,1.3
12840,CHIT,494030,19-IT0556,2019-05-31T00:00:00.0000000,builder,RM20/0020,5160,1.05
12841,CUK,500086,PINV86416,2019-05-31T00:00:00.0000000,builder,RM20/0001,7500,1.3547350499999995
12842,CUK,502235,PINV86623,2019-05-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,24140,1.5109995389153277
12843,CHIT,494030,19-IT0556,2019-05-31T00:00:00.0000000,Alkalis,RM02/0002,27280,0.44
12844,CHBE,602572,PI1905184,2019-05-31T00:00:00.0000000,non-ionic surfactant,RM12/0003,25140,1.431
12845,CUK,500292,PINV86579,2019-05-31T00:00:00.0000000,acid,RM01/0006,3148,0.977715168
12846,CHIT,498950,19-IT0565,2019-05-31T00:00:00.0000000,Bleaching agent,RM04/0006,25480.000000000004,0.1549999999999999
12847,CHBE,602572,PI1905183,2019-05-31T00:00:00.0000000,non-ionic surfactant,RM12/0002,25060,1.5610000000000002
12848,CHIT,498950,19-IT0564,2019-05-31T00:00:00.0000000,Bleaching agent,RM04/0006,25460.000000000004,0.1549999999999999
12849,CHES,400011,FP19/00310,2019-05-31T00:00:00.0000000,Bleaching agent,RM04/0006,25840,0.225
12850,CHBE,600924,PI1905208,2019-05-31T00:00:00.0000000,Bleaching agent,RM04/0006,57900,0.129
12851,CUK,500146,PINV86429,2019-05-31T00:00:00.0000000,Alkalis,RM02/0002,4530,0.5707181699999999
12852,CHBE,602572,PI1905174,2019-05-31T00:00:00.0000000,non-ionic surfactant,RM12/0005,22300,1.96
12853,CHIT,494030,19-IT0556,2019-05-31T00:00:00.0000000,acid,RM01/0006,53000,0.775
12854,CHIT,486240,19-IT0553,2019-05-31T00:00:00.0000000,acid,RM01/0006,28120,0.765
12855,CUK,500482,PINV86725,2019-05-31T00:00:00.0000000,anionic surfactant,RM10/0002,9900,1.4123833499999998
12856,CLOVER,CORC1,51921,2019-05-31T00:00:00.0000000,anionic surfactant,RM10/0001,23720,0.4669512300000001
12857,CHES,400042,FP19/00332,2019-05-31T00:00:00.0000000,Alkalis,RM02/0001,23100,0.235
12858,CHES,400132,FP19/00354,2019-05-31T00:00:00.0000000,anionic surfactant,RM10/0001,23640,0.44
12859,CHBE,600168,PI1905267,2019-05-31T00:00:00.0000000,Bleaching agent,RM04/0001,662280,0.2697749743310987
12860,UNX,2890,20190009135,2019-05-30T00:00:00.0000000,builder,RM20/0020,1616.619794974145,0.972074344
12861,CFH UK,500521,PINV04277,2019-05-30T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12862,CUK,500086,PINV86308,2019-05-30T00:00:00.0000000,builder,RM20/0001,7500,1.33744056
12863,CFH UK,500521,PINV04217,2019-05-30T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12864,CUK,502381,PINV86252,2019-05-29T00:00:00.0000000,Alkalis,RM02/0001,28000,0.269794044
12865,CHBE,600025,PI1904839,2019-05-29T00:00:00.0000000,acid,RM01/0001,23040,0.58
12866,CHBE,600025,PI1905178,2019-05-29T00:00:00.0000000,acid,RM01/0001,22900,0.58
12867,CFH UK,500521,PINV04216,2019-05-29T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12868,CHES,400011,FP19/00288,2019-05-29T00:00:00.0000000,Alkalis,RM02/0001,22980,0.235
12869,CHES,400074,FP19/00298,2019-05-29T00:00:00.0000000,acid,RM01/0006,24440,0.7649999999999999
12870,CFH UK,500521,PINV04213,2019-05-29T00:00:00.0000000,Alkalis,RM02/0001,27880,0.25365252
12871,CHBE,605684,PI1904825,2019-05-28T00:00:00.0000000,Bleaching agent,RM04/0006,29920,0.131
12872,CHBE,600021,PI1905129,2019-05-28T00:00:00.0000000,acid,RM01/0004,22040,0.475
12873,CHBE,600025,PI1904831,2019-05-28T00:00:00.0000000,Alkalis,RM02/0001,28840,0.268
12874,CHBE,600916,PI1904760,2019-05-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,25200,1.362
12875,CUK,502381,PINV86199,2019-05-28T00:00:00.0000000,Alkalis,RM02/0001,27720,0.269794044
12876,CHBE,600347,PI1905157,2019-05-28T00:00:00.0000000,solvent,RM08/0017,24600,1.165
12877,CHIT,485620,19-IT0525,2019-05-28T00:00:00.0000000,non-ionic surfactant,RM12/0012,3800,2.2500000000000004
12878,CFH UK,500103,PINV04215,2019-05-28T00:00:00.0000000,acid,RM01/0007,28180,0.117602532
12879,CHBE,600848,PI1904754,2019-05-28T00:00:00.0000000,Bleaching agent,RM04/0001,27260,0.264
12880,CUK,502235,PINV86171,2019-05-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,24080,1.4899995453235195
12881,CHIT,489630,19-IT0531,2019-05-28T00:00:00.0000000,anionic surfactant,RM10/0002,1000,1.4500000000000002
12882,CHBE,600391,PI1904730,2019-05-28T00:00:00.0000000,Solvent,RM08/0010,25320,0.465
12883,CHBE,600025,PI1904832,2019-05-28T00:00:00.0000000,Alkalis,RM02/0001,28480,0.268
12884,CFH UK,500079,PINV04417,2019-05-28T00:00:00.0000000,anionic surfactant,RM10/0001,20060,0.456574536
12885,CHIT,488930,19-IT0530,2019-05-28T00:00:00.0000000,non-ionic surfactant,RM12/0012,1800,3.5
12886,CHIT,464010,19-ITUE015,2019-05-28T00:00:00.0000000,builder,RM20/0020,27420,0.805
12887,CFH UK,500521,PINV04276,2019-05-28T00:00:00.0000000,Alkalis,RM02/0001,27980,0.25365252
12888,CHBE,600021,PI1904826,2019-05-27T00:00:00.0000000,Alkalis,RM02/0001,27980,0.265
12889,CHBE,600355,PI1904875,2019-05-27T00:00:00.0000000,acid,RM01/0007,9520,0.266
12890,CHBE,600558,PI1904863,2019-05-27T00:00:00.0000000,fatty acid,RM14/0001,4630,0.6945010799136068
12891,CHBE,600848,PI1904643,2019-05-27T00:00:00.0000000,Bleaching agent,RM04/0001,27640,0.264
12892,CHBE,600444,PI1904776,2019-05-27T00:00:00.0000000,anionic surfactant,RM10/0002,24100,1.149
12893,CHBE,605684,PI1904787,2019-05-27T00:00:00.0000000,Alkalis,RM02/0002,28080,0.417
12894,CUK,502381,PINV86146,2019-05-24T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.269794044
12895,CFH UK,500521,PINV04214,2019-05-24T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2536525199999999
12896,CHBE,600206,PI1904833,2019-05-24T00:00:00.0000000,acid,RM01/0001,27000,0.57
12897,CUK,502381,PINV86107,2019-05-23T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.269794044
12898,CFH UK,500265,PINV04265,2019-05-23T00:00:00.0000000,Bleaching agent,RM04/0006,24980,0.1152966
12899,CHES,400136,FP19/00260,2019-05-23T00:00:00.0000000,builder,RM20/0015,7500,1.13
12900,CHBE,600206,PI1904846,2019-05-23T00:00:00.0000000,acid,RM01/0001,27020,0.57
12901,CHBE,600435,PI1905156,2019-05-22T00:00:00.0000000,solvent,RM08/0017,23000,1.16
12902,CUK,500086,PINV86069,2019-05-22T00:00:00.0000000,builder,RM20/0001,7500,1.3547350499999995
12903,CFH UK,500521,PINV04252,2019-05-22T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2536525199999999
12904,CFH UK,500521,PINV04253,2019-05-22T00:00:00.0000000,Alkalis,RM02/0001,28060,0.25365252
12905,CHBE,600558,PI1904584,2019-05-22T00:00:00.0000000,fatty acid,RM14/0001,5200,0.6945
12906,CHIT,488930,19-IT0515,2019-05-22T00:00:00.0000000,anionic surfactant,RM10/0001,10220,0.4
12907,CHES,400074,FP19/00228,2019-05-22T00:00:00.0000000,anionic surfactant,RM10/0002,1050,1.3
12908,CHBE,600848,PI1904644,2019-05-22T00:00:00.0000000,Bleaching agent,RM04/0001,27680,0.264
12909,CHES,400074,FP19/00229,2019-05-22T00:00:00.0000000,anionic surfactant,RM10/0002,1050,1.3
12910,CHBE,602572,PI1904780,2019-05-22T00:00:00.0000000,non-ionic surfactant,RM12/0002,25140,1.561
12911,CHBE,600025,PI1904782,2019-05-22T00:00:00.0000000,Alkalis,RM02/0001,28940,0.268
12912,CHBE,600025,PI1904781,2019-05-22T00:00:00.0000000,Alkalis,RM02/0001,28380,0.268
12913,CHBE,600025,PI1904783,2019-05-22T00:00:00.0000000,Alkalis,RM02/0001,27940,0.268
12914,CHBE,600517,PI1904647,2019-05-22T00:00:00.0000000,acid,RM01/0001,27960,0.54
12915,CUK,500482,PINV86068,2019-05-22T00:00:00.0000000,anionic surfactant,RM10/0002,9895,1.3893240299999998
12916,CFH UK,500017,PINV04255,2019-05-22T00:00:00.0000000,builder,RM20/0020,26140,0.824999748
12917,UNX,2891,20190009009,2019-05-21T00:00:00.0000000,Bleaching agent,RM04/0006,20899.601515014056,0.1436921542136866
12918,CHES,400011,FP19/00206,2019-05-21T00:00:00.0000000,Bleaching agent,RM04/0006,26140,0.225
12919,CHES,400074,FP19/00213,2019-05-21T00:00:00.0000000,anionic surfactant,RM10/0002,1050,1.3
12920,CFH UK,500521,PINV04221,2019-05-21T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12921,CFH UK,500521,PINV04220,2019-05-21T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12922,CHBE,602572,PI1904788,2019-05-21T00:00:00.0000000,non-ionic surfactant,RM12/0005,22040,1.96
12923,CHBE,602572,PI1904778,2019-05-21T00:00:00.0000000,non-ionic surfactant,RM12/0003,25180,1.431
12924,CHES,400074,FP19/00215,2019-05-21T00:00:00.0000000,Alkalis,RM02/0001,24320.000000000004,0.24
12925,CFH UK,500564,PINV04288,2019-05-20T00:00:00.0000000,acid,RM01/0006,25080,0.8186058599999998
12926,CHBE,600021,PI1904827,2019-05-20T00:00:00.0000000,Alkalis,RM02/0001,27980,0.265
12927,CFH UK,500521,PINV04228,2019-05-20T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.2536525199999999
12928,CHIT,498950,19-IT0503,2019-05-20T00:00:00.0000000,Alkalis,RM02/0001,23492,0.175
12929,CHIT,498950,19-IT0502,2019-05-20T00:00:00.0000000,Bleaching agent,RM04/0006,14580.000000000002,0.175
12930,CHBE,600206,PI1904845,2019-05-20T00:00:00.0000000,acid,RM01/0001,26980,0.57
12931,UNX,2891,20190009035,2019-05-20T00:00:00.0000000,Alkalis,RM02/0001,21708.850486126867,0.2731878106903896
12932,CHBE,600848,PI1904645,2019-05-17T00:00:00.0000000,Bleaching agent,RM04/0001,27780,0.264
12933,CHIT,485620,19-IT0491,2019-05-17T00:00:00.0000000,non-ionic surfactant,RM12/0012,950,2.2500000000000004
12934,CFH UK,500521,PINV04231,2019-05-17T00:00:00.0000000,Alkalis,RM02/0001,28000,0.25365252
12935,CHBE,600206,PI1904515,2019-05-17T00:00:00.0000000,acid,RM01/0001,27020,0.57
12936,CHIT,488930,19-IT0461,2019-05-16T00:00:00.0000000,non-ionic surfactant,RM12/0005,4880,2.16
12937,CHBE,600005,PI1905155,2019-05-16T00:00:00.0000000,builder,RM20/0015,27000,0.87
12938,CHIT,498950,19-IT0480,2019-05-16T00:00:00.0000000,Bleaching agent,RM04/0006,25440,0.155
12939,CHIT,486240,19-IT0467,2019-05-16T00:00:00.0000000,Solvent,RM08/0010,1000,1
12940,CFH UK,500521,PINV04210,2019-05-16T00:00:00.0000000,Alkalis,RM02/0001,27980,0.25365252
12941,CHIT,486240,19-IT0469,2019-05-16T00:00:00.0000000,Alkalis,RM02/0002,27740,0.455
12942,CHBE,600848,PI1904530,2019-05-16T00:00:00.0000000,Bleaching agent,RM04/0001,27820,0.264
12943,CHIT,488930,19-IT0461,2019-05-16T00:00:00.0000000,non-ionic surfactant,RM12/0002,5100,1.93
12944,CHBE,605684,PI1904775,2019-05-16T00:00:00.0000000,Bleaching agent,RM04/0006,29720,0.131
12945,CHBE,605211,PI1904779,2019-05-16T00:00:00.0000000,non-ionic surfactant,RM12/0002,25120,1.2100000000000002
12946,CHBE,605482,PI1905126,2019-05-16T00:00:00.0000000,acid,RM01/0001,23000,0.585
12947,CHBE,600916,PI1904895,2019-05-16T00:00:00.0000000,non-ionic surfactant,RM12/0003,20890,1.362
12948,CHBE,600025,PI1904529,2019-05-16T00:00:00.0000000,Alkalis,RM02/0001,28760,0.268
12949,CHBE,605684,PI1904784,2019-05-16T00:00:00.0000000,Alkalis,RM02/0001,26940,0.2675
12950,CHES,400074,FP19/00204,2019-05-15T00:00:00.0000000,acid,RM01/0004,5500,0.68
12951,CFH UK,500265,PINV04244,2019-05-15T00:00:00.0000000,Bleaching agent,RM04/0006,25040,0.1152966
12952,CFH UK,500521,PINV04453,2019-05-15T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.2536525199999999
12953,CHES,400045,FP19/00205,2019-05-15T00:00:00.0000000,anionic surfactant,RM10/0002,2000,1.3
12954,CFH UK,500521,PINV04021,2019-05-14T00:00:00.0000000,Alkalis,RM02/0001,27820,0.25365252
12955,CHBE,600558,PI1904586,2019-05-14T00:00:00.0000000,fatty acid,RM14/0001,5280,0.6945
12956,CHBE,600355,PI1904436,2019-05-14T00:00:00.0000000,acid,RM01/0007,6800,0.266
12957,CHBE,602572,PI1904873,2019-05-14T00:00:00.0000000,non-ionic surfactant,RM12/0003,25180,1.41
12958,CHBE,600347,PI1905158,2019-05-14T00:00:00.0000000,solvent,RM08/0017,25200,1.165
12959,CHBE,600355,PI1904437,2019-05-14T00:00:00.0000000,acid,RM01/0007,9520,0.266
12960,CHBE,601085,PI1904365,2019-05-14T00:00:00.0000000,non-ionic surfactant,RM12/0008,9920,1.945
12961,CHBE,602572,PI1904366,2019-05-14T00:00:00.0000000,non-ionic surfactant,RM12/0005,20180,1.96
