,SITE,SUPPLIER NUMBER,PURCHASE NUMBER,POSTING DATE,Group Description,Key RM code,WEIGHT (kg),PRICE (EUR/kg)
6909,CFH UK,500521,PINV23187,2022-03-15T00:00:00.0000000,Alkalis,RM02/0001,26920.0,0.348244958
6910,CFH UK,500103,PINV23083,2022-03-15T00:00:00.0000000,acid,RM01/0007,27340.000000000004,0.374766925
6911,CFH UK,500521,PINV23189,2022-03-15T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
6912,CHBE,600025,PI22030115,2022-03-15T00:00:00.0000000,Alkalis,RM02/0001,28840.0,0.3229999999999999
6913,CHBE,600025,PI22030778,2022-03-15T00:00:00.0000000,Alkalis,RM02/0001,28840.0,0.2
6914,CHBE,600021,PI22030018,2022-03-15T00:00:00.0000000,acid,RM01/0004,22020.0,1.33
6915,UNX,2891,20220025191,2022-03-15T00:00:00.0000000,Bleaching agent,RM04/0006,21761.270194139524,0.162139521834999
6916,CHBE,600347,PI22030017,2022-03-15T00:00:00.0000000,solvent,RM08/0017,25000.0,2.82
6917,CFH UK,500019,PINV23349,2022-03-15T00:00:00.0000000,builder,RM20/0015,4050.0,1.6605057600000002
6918,CHBE,605684,PI22030022,2022-03-15T00:00:00.0000000,Bleaching agent,RM04/0006,28060.0,0.183
6919,CHBE,600848,PI22030016,2022-03-15T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.424
6920,CFH UK,500019,PINV23349,2022-03-15T00:00:00.0000000,builder,RM20/0020,10240.0,1.53366157
6921,CHBE,603138,PI22030109,2022-03-15T00:00:00.0000000,Solvent,RM08/0010,25160.0,1.46
6922,CFH UK,500103,PINV23348,2022-03-14T00:00:00.0000000,acid,RM01/0007,26920.0,0.374766925
6923,CFH UK,500103,PINV23081,2022-03-14T00:00:00.0000000,acid,RM01/0007,27460.0,0.374766925
6924,UNX,1667,20220025280,2022-03-14T00:00:00.0000000,builder,RM20/0020,1270.0716683298556,1.8611034786000005
6925,CFH UK,500103,PINV23082,2022-03-14T00:00:00.0000000,acid,RM01/0007,27300.0,0.374766925
6926,CFH UK,500521,PINV23191,2022-03-14T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.3482449580000001
6927,CUK,500086,PINV109616,2022-03-14T00:00:00.0000000,builder,RM20/0001,3750.0,3.17110475
6928,CUK,502381,PINV109605,2022-03-14T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.3643887640000001
6929,CUK,500292,PINV109606,2022-03-14T00:00:00.0000000,anionic surfactant,RM10/0002,10000.0,1.919959785
6930,CFH UK,500419,PINV23307,2022-03-14T00:00:00.0000000,Alkalis,RM02/0002,22920.0,0.7697136075000001
6931,CFH UK,500521,PINV23314,2022-03-11T00:00:00.0000000,Alkalis,RM02/0001,25920.000000000004,0.348244958
6932,CUK,500296,PINV109548,2022-03-11T00:00:00.0000000,fatty acid,RM14/0001,4500.0,2.293573581
6933,CUK,500292,PINV109586,2022-03-11T00:00:00.0000000,Alkalis,RM02/0002,1500.0,0.0
6934,CUK,502475,PINV109554,2022-03-11T00:00:00.0000000,non-ionic surfactant,RM12/0005,25300.0,2.474614834
6935,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Alkalis,RM02/0002,1554.0,0.9896832
6936,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Bleaching agent,RM04/0006,1265.0,0.3026304
6937,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Alkalis,RM02/0002,1484.0,0.9896832
6938,CHCZ,27494942,100221129,2022-03-10T00:00:00.0000000,Alkalis,RM02/0001,23840.0,0.4007808000000001
6939,CFH UK,500521,PINV23077,2022-03-10T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.348244958
6940,CFH UK,500521,PINV23078,2022-03-10T00:00:00.0000000,Alkalis,RM02/0001,25920.000000000004,0.348244958
6941,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Bleaching agent,RM04/0006,1250.0,0.3026304
6942,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Bleaching agent,RM04/0006,1257.0,0.3026304
6943,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Bleaching agent,RM04/0006,1248.0,0.3026304
6944,CHCZ,27494942,100221258,2022-03-10T00:00:00.0000000,Bleaching agent,RM04/0006,1228.0,0.3026304
6945,CHCZ,49613464,3020278475,2022-03-09T00:00:00.0000000,anionic surfactant,RM10/0001,1010.0,0.6134400000000001
6946,UNX,2891,20220025183,2022-03-08T00:00:00.0000000,Alkalis,RM02/0001,21658.67168243019,0.4228437614957377
6947,CHCZ,27494942,100221109,2022-03-08T00:00:00.0000000,Bleaching agent,RM04/0006,1232.0,0.3026304
6948,CHCZ,27494942,100221109,2022-03-08T00:00:00.0000000,Bleaching agent,RM04/0006,1194.0,0.3026304
6949,CFH UK,500521,PINV23011,2022-03-08T00:00:00.0000000,Alkalis,RM02/0001,28100.0,0.3482449580000001
6950,CLOVER,INOV1,59602,2022-03-08T00:00:00.0000000,Bleaching agent,RM04/0006,15000.0,0.259454025
6951,CUK,502381,PINV109443,2022-03-08T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.364388764
6952,CUK,502381,PINV109351,2022-03-07T00:00:00.0000000,Alkalis,RM02/0001,27420.0,0.364388764
6953,CHCZ,42937400,2211201034,2022-03-07T00:00:00.0000000,builder,RM20/0001,1198.0,4.99917816
6954,CHCZ,42937400,2211201034,2022-03-07T00:00:00.0000000,builder,RM20/0001,1199.0,4.9991781600000005
6955,CFH UK,500521,PINV23014,2022-03-07T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.3482449580000001
6956,CFH UK,500521,PINV23016,2022-03-07T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
6957,CFH UK,500521,PINV23015,2022-03-07T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.348244958
6958,CFH UK,500521,PINV23013,2022-03-07T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.348244958
6959,CFH UK,500017,PINV23012,2022-03-07T00:00:00.0000000,builder,RM20/0020,27020.0,1.04000040307696
6960,CUK,520192,PINV109319,2022-03-04T00:00:00.0000000,anionic surfactant,RM10/0002,1000.0,2.069866555000001
6961,PLIWA,830007,PI2203010,2022-03-04T00:00:00.0000000,acid,RM01/0006,800.0,4.9
6962,CLOVER,CORC1,59542,2022-03-03T00:00:00.0000000,anionic surfactant,RM10/0001,19920.0,0.751840108
6963,CHCZ,49613464,3020278081,2022-03-03T00:00:00.0000000,builder,RM20/0020,250.0,1.0264896
6964,CHCZ,27494942,100221036,2022-03-03T00:00:00.0000000,builder,RM20/0020,1299.0,1.6971840000000002
6965,CHCZ,27494942,100221036,2022-03-03T00:00:00.0000000,builder,RM20/0020,1299.0,1.6971840000000002
6966,CHCZ,49613464,3020278081,2022-03-03T00:00:00.0000000,builder,RM20/0020,968.0,1.0264896
6967,CHCZ,27494942,100221036,2022-03-03T00:00:00.0000000,acid,RM01/0006,1498.0,3.47616
6968,CHCZ,27494942,100221036,2022-03-03T00:00:00.0000000,acid,RM01/0006,1500.0,3.47616
6969,CHBE,605684,PI22030007,2022-03-03T00:00:00.0000000,Alkalis,RM02/0002,27740.0,0.9609999999999999
6970,CHBE,600558,PI22030090,2022-03-03T00:00:00.0000000,fatty acid,RM14/0001,3352.0,1.5934994033412888
6971,CHBE,600848,PI22030092,2022-03-03T00:00:00.0000000,Bleaching agent,RM04/0001,27700.0,0.424
6972,CHCZ,49613464,3020278081,2022-03-03T00:00:00.0000000,anionic surfactant,RM10/0001,994.0,0.61344
6973,CHBE,605684,PI22030096,2022-03-03T00:00:00.0000000,Alkalis,RM02/0001,26820.0,0.35
6974,CFH UK,500521,PINV23021,2022-03-03T00:00:00.0000000,Alkalis,RM02/0001,27940.0,0.3482449579999999
6975,CFH UK,500521,PINV23020,2022-03-03T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.348244958
6976,CHCZ,27494942,100221036,2022-03-03T00:00:00.0000000,Alkalis,RM02/0002,1532.0,1.042848
6977,CHBE,601046,PI22030006,2022-03-03T00:00:00.0000000,acid,RM01/0001,25020.0,1.1
6978,CFH UK,500265,PINV23022,2022-03-03T00:00:00.0000000,Bleaching agent,RM04/0006,25080.0,0.247922735
6979,CFH UK,500521,PINV23047,2022-03-02T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
6980,CFH UK,500521,PINV23048,2022-03-02T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
6981,CHCZ,27494942,100220994,2022-03-01T00:00:00.0000000,Bleaching agent,RM04/0006,1149.0,0.3026304
6982,CHBE,600848,PI22030764,2022-03-01T00:00:00.0000000,Bleaching agent,RM04/0001,27780.0,0.43
6983,CHBE,600025,PI22030755,2022-03-01T00:00:00.0000000,Alkalis,RM02/0001,27760.0,0.3230000000000001
6984,CFH UK,500521,PINV23046,2022-03-01T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.3482449580000001
6985,CHCZ,27494942,100220994,2022-03-01T00:00:00.0000000,Bleaching agent,RM04/0006,1291.0,0.3026304
6986,CHIT,494030,22-IT0250,2022-02-28T00:00:00.0000000,Alkalis,RM02/0002,26780.0,0.905
6987,CHBE,602656,PI22020736,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0006,29320.0,0.195
6988,CHBE,600025,PI22020759,2022-02-28T00:00:00.0000000,Alkalis,RM02/0001,28500.0,0.3229999999999999
6989,CHBE,600916,PI22020784,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0002,24890.0,2.403
6990,CFH UK,500103,PINV22778,2022-02-28T00:00:00.0000000,acid,RM01/0007,27960.0,0.3701544089999999
6991,CHBE,600916,PI22020497,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0002,24790.0,2.403
6992,CHBE,601392,PI22020407,2022-02-28T00:00:00.0000000,Alkalis,RM02/0001,24293.0,0.3330000411641213
6993,CHBE,600025,PI22020758,2022-02-28T00:00:00.0000000,Alkalis,RM02/0001,28740.0,0.3229999999999999
6994,CHIT,498950,22-IT0225,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0006,25000.000000000004,0.1799999999999999
6995,CHIT,466470,22-IT0181,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,20100.0,1.7910000000000004
6996,CHIT,464010,22-ITUE008,2022-02-28T00:00:00.0000000,builder,RM20/0020,27220.0,1.2
6997,CHES,400173,FP22-00295,2022-02-28T00:00:00.0000000,acid,RM01/0007,4800.0,0.47
6998,CHBE,600168,PI22020525,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0001,324960.0,0.3379492860659772
6999,CHBE,600848,PI22020368,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0001,27700.0,0.43
7000,CHIT,466630,22-IT0229,2022-02-28T00:00:00.0000000,Alkalis,RM02/0001,28440.0,0.4047570323488045
7001,CHIT,466630,22-IT0228,2022-02-28T00:00:00.0000000,Alkalis,RM02/0001,26920.0,0.40475705794948
7002,CHES,400042,FP22-00254,2022-02-28T00:00:00.0000000,builder,RM20/0015,6250.000000000001,1.4249999999999998
7003,CHES,400138,FP22-00305,2022-02-28T00:00:00.0000000,Alkalis,RM02/0001,23580.0,0.43
7004,CHES,400042,FP22-00297,2022-02-28T00:00:00.0000000,acid,RM01/0006,7000.0,2.06
7005,CHBE,600254,PI22020408,2022-02-28T00:00:00.0000000,acid,RM01/0006,23780.0,1.375
7006,CHES,400173,FP22-00295,2022-02-28T00:00:00.0000000,anionic surfactant,RM10/0002,2000.0,1.96
7007,CHBE,602572,PI22020365,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,20120.0,1.7679999999999998
7008,CHIT,466600,22-IT0182,2022-02-28T00:00:00.0000000,acid,RM01/0006,26700.0,1.5
7009,CHES,400011,FP22-00313,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0006,51880.0,0.17
7010,CHIT,492190,22-IT0252,2022-02-28T00:00:00.0000000,acid,RM01/0006,7000.0,2.45
7011,CHBE,602572,PI22020396,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0003,20060.0,1.881
7012,CHBE,602572,PI22020665,2022-02-28T00:00:00.0000000,acid,RM01/0004,20040.0,1.15
7013,CHBE,600848,PI22020353,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0001,27480.0,0.43
7014,CHBE,600848,PI22020739,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.424
7015,CHIT,466470,22-IT0212,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0012,1900.0,4.460000000000001
7016,CHES,400050,FP22-00256,2022-02-28T00:00:00.0000000,acid,RM01/0004,20880.0,1.4449999999999998
7017,CHES,400041,FP22-00274,2022-02-28T00:00:00.0000000,anionic surfactant,RM10/0001,22800.0,0.715
7018,CHIT,464010,22-ITUE007,2022-02-28T00:00:00.0000000,builder,RM20/0020,26460.0,0.95
7019,CHBE,600168,PI22020537,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0001,117900.0,0.3390748939779474
7020,CHBE,602572,PI22020664,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0002,25200.0,1.898
7021,CHIT,492190,22-IT0252,2022-02-28T00:00:00.0000000,builder,RM20/0020,13460.0,1.53
7022,CHBE,602923,PI22020742,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0005,25140.0,1.956
7023,CHBE,601046,PI22020364,2022-02-28T00:00:00.0000000,acid,RM01/0001,24980.0,1.1
7024,CHBE,600005,PI22020680,2022-02-28T00:00:00.0000000,builder,RM20/0015,26980.0,1.1800000000000002
7025,CUK,500292,PINV109398,2022-02-28T00:00:00.0000000,Alkalis,RM02/0002,6000.0,0.7599120109999999
7026,CHBE,605684,PI22020367,2022-02-28T00:00:00.0000000,Bleaching agent,RM04/0006,28080.0,0.183
7027,CHES,400050,FP22-00301,2022-02-28T00:00:00.0000000,non-ionic surfactant,RM12/0002,900.0,2.925
7028,CFH UK,500521,PINV22698,2022-02-26T00:00:00.0000000,Alkalis,RM02/0001,28080.0,0.348244958
7029,CFH UK,500017,PINV22927,2022-02-25T00:00:00.0000000,builder,RM20/0020,26640.000000000004,1.0400004030769598
7030,CUK,500292,PINV109035,2022-02-25T00:00:00.0000000,anionic surfactant,RM10/0002,9000.0,1.9199597850000003
7031,CHBE,600848,PI22020291,2022-02-25T00:00:00.0000000,Bleaching agent,RM04/0001,27700.0,0.43
7032,CFH UK,500521,PINV22692,2022-02-25T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
7033,CHBE,600558,PI22020290,2022-02-25T00:00:00.0000000,fatty acid,RM14/0001,4498.0,1.5934993330369052
7034,CLOVER,CORC1,59570,2022-02-25T00:00:00.0000000,Solvent,RM08/0010,1250.0,2.75597831
7035,PLIWA,830075,PI2202086,2022-02-24T00:00:00.0000000,non-ionic surfactant,RM12/0012,6300.0,2.78
7036,CFH UK,500521,PINV22749,2022-02-24T00:00:00.0000000,Alkalis,RM02/0001,28000.0,0.348244958
7037,CHBE,601392,PI22020260,2022-02-24T00:00:00.0000000,Alkalis,RM02/0001,24289.0,0.3330001235127012
7038,CHBE,602572,PI22020641,2022-02-24T00:00:00.0000000,non-ionic surfactant,RM12/0003,15060.0,1.831
7039,CHBE,600025,PI22020637,2022-02-24T00:00:00.0000000,Alkalis,RM02/0001,28700.0,0.3229999999999999
7040,CFH UK,500521,PINV22693,2022-02-24T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.348244958
7041,CHBE,601392,PI22020259,2022-02-24T00:00:00.0000000,Alkalis,RM02/0001,24788.0,0.3329998386315959
7042,CHBE,605684,PI22020286,2022-02-24T00:00:00.0000000,Bleaching agent,RM04/0006,28140.0,0.183
7043,CHBE,601046,PI22020270,2022-02-24T00:00:00.0000000,acid,RM01/0001,24800.0,1.1
7044,CHBE,600025,PI22020613,2022-02-24T00:00:00.0000000,Alkalis,RM02/0001,28580.0,0.3229999999999999
7045,CHCZ,27494942,100220928,2022-02-24T00:00:00.0000000,Bleaching agent,RM04/0006,1241.0,0.3026304
7046,CHCZ,27494942,100220928,2022-02-24T00:00:00.0000000,Bleaching agent,RM04/0006,1256.0,0.3026304
7047,CHBE,600435,PI22020243,2022-02-23T00:00:00.0000000,solvent,RM08/0017,23000.0,3.325
7048,CHBE,602572,PI22020569,2022-02-23T00:00:00.0000000,non-ionic surfactant,RM12/0005,20120.0,1.714
7049,CHBE,602572,PI22020582,2022-02-23T00:00:00.0000000,non-ionic surfactant,RM12/0008,10200.0,2.091
7050,CHBE,602572,PI22020598,2022-02-23T00:00:00.0000000,non-ionic surfactant,RM12/0003,25060.0,1.881
7051,CHBE,600444,PI22020244,2022-02-23T00:00:00.0000000,anionic surfactant,RM10/0001,9880.0,0.705
7052,CHBE,601667,PI22020585,2022-02-23T00:00:00.0000000,acid,RM01/0007,5440.0,0.513
7053,CHBE,600848,PI22020340,2022-02-23T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.4300000000000001
7054,CHBE,602533,PI22020488,2022-02-23T00:00:00.0000000,acid,RM01/0001,27080.0,1.4680598227474153
7055,CHBE,600558,PI22020219,2022-02-23T00:00:00.0000000,fatty acid,RM14/0001,2685.0,1.5935009310986965
7056,CFH UK,500521,PINV22970,2022-02-23T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
7057,CHBE,600021,PI22020600,2022-02-23T00:00:00.0000000,acid,RM01/0004,22500.0,1.33
7058,CHBE,605684,PI22020241,2022-02-23T00:00:00.0000000,Bleaching agent,RM04/0006,28120.0,0.183
7059,CHBE,600347,PI22020332,2022-02-23T00:00:00.0000000,solvent,RM08/0017,25080.0,2.8200000000000003
7060,CHBE,601046,PI22020240,2022-02-23T00:00:00.0000000,acid,RM01/0001,24920.0,1.1
7061,CUK,500086,PINV108992,2022-02-22T00:00:00.0000000,builder,RM20/0001,7500.0,3.17110475
7062,CUK,500847,PINV108845,2022-02-22T00:00:00.0000000,Solvent,RM08/0010,10000.0,2.4215709000000003
7063,CUK,502475,PINV109121,2022-02-22T00:00:00.0000000,non-ionic surfactant,RM12/0005,21120.0,2.4746148340000005
7064,CHES,400216,FP22-00231,2022-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,1000.0,1.01
7065,CHES,400138,FP22-00178,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,23720.0,0.437
7066,CHES,400149,FP22-00221,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,23720.0,0.46
7067,CHES,400011,FP22-00237,2022-02-22T00:00:00.0000000,Bleaching agent,RM04/0006,25340.0,0.17
7068,CHES,400173,FP22-00158,2022-02-22T00:00:00.0000000,acid,RM01/0007,1200.0,0.47
7069,CHES,400138,FP22-00179,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,23860.0,0.437
7070,CHES,400138,FP22-00177,2022-02-22T00:00:00.0000000,Bleaching agent,RM04/0001,24080.0,0.5
7071,CFH UK,500521,PINV22689,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.3482449580000001
7072,CUK,502381,PINV109130,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,27940.0,0.364388764
7073,CHES,400041,FP22-00217,2022-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,24040.0,0.715
7074,CHES,400138,FP22-00176,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,23240.0,0.44
7075,UNX,2891,20220024896,2022-02-22T00:00:00.0000000,Bleaching agent,RM04/0006,21737.87068402432,0.1621392976125433
7076,CHES,400132,FP22-00233,2022-02-22T00:00:00.0000000,anionic surfactant,RM10/0001,23220.0,0.75
7077,CHIT,466630,22-IT0163,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.4047571326676177
7078,CHCZ,27494942,100220838,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,23700.0,0.4007808
7079,CFH UK,500265,PINV22745,2022-02-22T00:00:00.0000000,Bleaching agent,RM04/0006,25080.0,0.247922735
7080,CHIT,466630,22-IT0155,2022-02-22T00:00:00.0000000,Alkalis,RM02/0001,28540.0,0.4033801681850036
7081,CFH UK,500521,PINV22572,2022-02-21T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
7082,CFH UK,500521,PINV22727,2022-02-21T00:00:00.0000000,Alkalis,RM02/0001,27940.0,0.3482449579999999
7083,CFH UK,500564,PINV22751,2022-02-21T00:00:00.0000000,acid,RM01/0006,20180.0,1.34916093
7084,CHIT,498950,22-IT0134,2022-02-21T00:00:00.0000000,Bleaching agent,RM04/0006,24700.0,0.18
7085,CHBE,603178,PI22020402,2022-02-21T00:00:00.0000000,Alkalis,RM02/0001,24240.0,0.3329999999999999
7086,CFH UK,500103,PINV22690,2022-02-18T00:00:00.0000000,acid,RM01/0007,27460.0,0.3701544089999999
7087,CHBE,603108,PI22020740,2022-02-18T00:00:00.0000000,solvent,RM08/0017,21880.0,2.66
7088,CFH UK,500521,PINV22724,2022-02-18T00:00:00.0000000,Alkalis,RM02/0001,27800.000000000004,0.348244958
7089,CFH UK,500103,PINV22817,2022-02-18T00:00:00.0000000,acid,RM01/0007,28000.0,0.3701544089999999
7090,CLOVER,INOV1,59459,2022-02-17T00:00:00.0000000,Bleaching agent,RM04/0006,15040.0,0.259454025
7091,CHCZ,27494942,100220795,2022-02-17T00:00:00.0000000,Bleaching agent,RM04/0006,1241.0,0.3026304
7092,CHCZ,27494942,100220795,2022-02-17T00:00:00.0000000,Alkalis,RM02/0002,1510.0,1.042848
7093,CHCZ,27494942,100220795,2022-02-17T00:00:00.0000000,Bleaching agent,RM04/0006,1240.0,0.3026304
7094,CHCZ,27494942,100220795,2022-02-17T00:00:00.0000000,Bleaching agent,RM04/0006,1268.0,0.3026304
7095,PLIWA,830075,PI2202045,2022-02-17T00:00:00.0000000,builder,RM20/0020,15600.0,1.44
7096,CHCZ,27494942,100220795,2022-02-17T00:00:00.0000000,Bleaching agent,RM04/0006,1256.0,0.3026304
7097,CHCZ,27494942,100220795,2022-02-17T00:00:00.0000000,Bleaching agent,RM04/0006,1242.0,0.3026304
7098,CFH UK,500521,PINV22737,2022-02-17T00:00:00.0000000,Alkalis,RM02/0001,27960.0,0.348244958
7099,CFH UK,500521,PINV22522,2022-02-16T00:00:00.0000000,Alkalis,RM02/0001,27760.0,0.348244958
7100,UNX,1290,20220024295,2022-02-16T00:00:00.0000000,non-ionic surfactant,RM12/0003,20393.72221718225,3.0398023483800003
7101,CFH UK,500017,PINV22736,2022-02-16T00:00:00.0000000,builder,RM20/0020,26300.0,1.04000040307696
7102,CFH UK,500521,PINV22521,2022-02-16T00:00:00.0000000,Alkalis,RM02/0001,27760.0,0.348244958
7103,CHCZ,27494942,100220753,2022-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1206.0,0.3026304
7104,CHCZ,27494942,100220753,2022-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1250.0,0.3026304
7105,CHCZ,27494942,100220753,2022-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1260.0,0.3026304
7106,CHCZ,27494942,100220753,2022-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1259.0,0.3026304
7107,CHCZ,27494942,100220753,2022-02-15T00:00:00.0000000,Bleaching agent,RM04/0006,1259.0,0.3026304
7108,CHBE,601046,PI22020117,2022-02-15T00:00:00.0000000,acid,RM01/0001,25020.0,1.1
7109,CHBE,602572,PI22020118,2022-02-15T00:00:00.0000000,non-ionic surfactant,RM12/0003,20160.0,1.721
7110,CHBE,600558,PI22020101,2022-02-15T00:00:00.0000000,fatty acid,RM14/0001,6230.0,1.5935008025682182
7111,CHBE,600848,PI22020205,2022-02-15T00:00:00.0000000,Bleaching agent,RM04/0001,27940.0,0.4300000000000001
7112,CFH UK,500521,PINV22441,2022-02-15T00:00:00.0000000,Alkalis,RM02/0001,28060.0,0.3482449580000001
7113,CHBE,601046,PI22020103,2022-02-15T00:00:00.0000000,acid,RM01/0001,24650.0,1.1
7114,CHBE,603138,PI22020113,2022-02-15T00:00:00.0000000,Solvent,RM08/0010,23820.0,1.46
7115,CHBE,602572,PI22020198,2022-02-15T00:00:00.0000000,non-ionic surfactant,RM12/0005,24440.0,2.014
7116,CFH UK,500265,PINV22706,2022-02-14T00:00:00.0000000,Bleaching agent,RM04/0006,25160.0,0.247922735
7117,CFH UK,500103,PINV22401,2022-02-14T00:00:00.0000000,acid,RM01/0007,27400.0,0.3701544089999999
7118,CFH UK,500103,PINV22402,2022-02-14T00:00:00.0000000,acid,RM01/0007,27480.0,0.3701544089999999
7119,CFH UK,500472,PINV22517,2022-02-14T00:00:00.0000000,anionic surfactant,RM10/0001,20280.0,0.778362075
7120,PLIWA,830075,PI2202036,2022-02-14T00:00:00.0000000,Alkalis,RM02/0001,7000.0,0.3947
7121,CFH UK,500521,PINV22403,2022-02-14T00:00:00.0000000,Alkalis,RM02/0001,27700.0,0.348244958
7122,CHBE,602989,PI22020757,2022-02-11T00:00:00.0000000,Alkalis,RM02/0001,27740.0,0.34
7123,CFH UK,500521,PINV22481,2022-02-11T00:00:00.0000000,Alkalis,RM02/0001,28040.000000000004,0.3482449579999999
7124,CFH UK,500521,PINV22482,2022-02-11T00:00:00.0000000,Alkalis,RM02/0001,28020.000000000004,0.348244958
7125,UNX,1667,20220024926,2022-02-11T00:00:00.0000000,builder,RM20/0020,1270.0716683298556,1.8611034786000005
7126,CHBE,600021,PI22020146,2022-02-10T00:00:00.0000000,acid,RM01/0004,22040.0,1.33
7127,CHBE,600848,PI22020126,2022-02-10T00:00:00.0000000,Bleaching agent,RM04/0001,27720.0,0.43
7128,CHBE,600025,PI22020054,2022-02-10T00:00:00.0000000,Alkalis,RM02/0001,24640.0,0.3229999999999999
7129,CHBE,600025,PI22020055,2022-02-10T00:00:00.0000000,Alkalis,RM02/0001,24840.0,0.3229999999999999
7130,UNX,2891,20220024776,2022-02-10T00:00:00.0000000,Alkalis,RM02/0001,21889.387036081825,0.4228439347270446
7131,CHBE,600848,PI22020128,2022-02-10T00:00:00.0000000,Bleaching agent,RM04/0001,27740.0,0.4300000000000001
7132,CHBE,600347,PI22020129,2022-02-10T00:00:00.0000000,solvent,RM08/0017,25020.0,2.8200000000000003
7133,CUK,502475,PINV109120,2022-02-10T00:00:00.0000000,non-ionic surfactant,RM12/0003,20080.0,2.082550974000001
